T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,Appliances
18.0,37.345,17.29,36.5,18.03333333,38.62666667,17.92666667,36.9,16.36777778,42.4,0.8,94.86666667,16.225,30.38,18.08888889,38.17944444,15.76333333,36.4,2.9,764.35,61.0,1.0,20.5,-4.05,28.10029612,28.10029612,50
20.89,35.79,18.35666667,36.9,21.0,35.59,20.39,34.0,18.6,40.09,-3.463333333,70.92333333,19.79,28.6,21.6,42.03,18.29,38.82666667,-2.85,762.75,96.0,2.0,34.0,-3.4,2.980994701,2.980994701,50
23.6,39.62333333,22.6,36.47,24.29,34.92857143,23.39,33.9,22.772,38.054,16.272,1.0,23.54285714,28.29,24.89,34.79,22.79,37.57857143,14.2,760.3,47.0,2.0,40.0,2.9,45.56023357,45.56023357,100
24.67181818,49.75563636,24.26126126,47.57906907,26.87436364,44.06181818,23.97927928,47.07036036,22.90720721,52.71076577,22.11855856,23.62166667,23.86306306,44.06112613,24.44472727,51.44909091,23.18290909,48.58181818,17.4,751.0666667,81.66666667,2.333333333,40.0,14.2,11.91488381,11.91488381,60
20.39,34.59666667,19.5,34.29,19.73,34.66333333,20.7,33.56,18.0,61.36,8.756666667,31.8,20.46333333,30.13333333,21.5725,35.8975,18.39,39.59,8.8,765.0,56.5,4.0,41.5,0.55,18.27652496,18.27652496,40
24.79,47.9,24.53333333,46.86333333,26.56,42.09,25.2,45.5,23.79,50.56,20.56333333,32.09333333,24.39,45.09,25.0,49.0,24.0,47.80571429,17.1,751.0,84.66666667,4.833333333,38.0,14.4,32.31216223,32.31216223,50
19.6,45.0,18.89,44.5,19.79,44.59,18.29,44.73,17.2,52.09,6.156666667,82.36666667,19.16666667,39.29555556,19.09444444,45.32666667,17.29,46.93333333,6.25,765.1,73.0,2.0,40.0,1.7,40.02381666,40.02381666,50
22.06666667,42.56,20.92666667,42.56,23.1,39.26,21.39,40.63333333,20.6,45.9,13.44857143,16.1175,21.08571429,34.07,21.43666667,39.70666667,20.89,39.79,10.4,753.1333333,69.33333333,8.0,35.33333333,4.97,21.95897064,21.95897064,110
20.15,43.79,19.5,43.2,20.13333333,44.29,18.2,45.09,18.13888889,48.245,10.36,85.53333333,17.17611111,41.76,18.24944444,47.77444444,16.7,48.29,12.1,763.1,58.0,5.0,40.0,3.9,42.27719893,42.27719893,40
19.2,44.83333333,18.7,43.06,19.39,43.52666667,19.6,42.86,17.73,53.15666667,6.3,73.56,17.5,39.76,18.0,47.32666667,16.89,44.93,5.83,757.0333333,77.66666667,5.666666667,36.33333333,2.2,12.38634165,12.38634165,80
20.39,40.8,19.675,38.4475,21.42666667,41.2,19.16666667,38.9,18.39,50.5,4.226666667,90.66666667,19.39,34.155,21.85722222,42.21555556,18.53333333,39.83333333,4.55,742.5,74.0,5.5,40.0,0.25,29.55580129,29.55580129,140
20.29,43.59,19.5,43.09,20.2,44.4,18.2,45.03,18.2,48.0,11.06666667,82.2,17.84,41.09222222,19.00388889,47.11722222,16.79,48.76,12.1,762.8,59.33333333,5.833333333,40.0,4.27,42.8433908,42.8433908,50
20.79,35.32666667,20.8425,34.725,21.32333333,34.7,21.6,32.6725,18.46333333,41.63333333,5.396666667,39.23333333,19.5,26.35666667,21.5,35.0,19.79,38.7,5.95,766.6,67.5,4.0,43.0,0.25,27.18263854,27.18263854,420
21.63333333,35.99,21.5,33.26,21.39,34.2,21.85666667,33.06,18.46333333,41.09,8.756666667,21.06,20.65,25.65,22.26,32.82666667,19.89,38.2,9.1,765.9333333,52.33333333,4.0,26.0,-0.333,41.59467149,41.59467149,60
20.7,38.12666667,19.35666667,39.23,23.42666667,35.82666667,19.5,36.86,18.7,41.12666667,10.36666667,44.29666667,19.0,32.86333333,20.39,38.29,18.6,36.79,8.42,755.15,86.33333333,3.833333333,40.0,6.18,40.59641593,40.59641593,60
22.2,37.2,22.29,35.5,22.2,36.4,21.89,35.4,19.0,46.0,12.89,15.63,19.6,33.0,22.39,37.5,19.79,39.96666667,11.8,756.8333333,57.66666667,3.333333333,37.83333333,3.58,1.275295753,1.275295753,50
17.0,44.0,16.2,44.09,17.39,41.86333333,15.19,43.5,15.39,49.65111111,7.656666667,99.9,15.6,39.10833333,16.37333333,47.08,15.06666667,43.56,6.9,770.1666667,97.66666667,4.333333333,43.0,6.57,33.68989066,33.68989066,110
25.6,32.02333333,26.1,29.49666667,25.2,35.9,24.46333333,34.96666667,21.89,44.4,24.89,1.0,23.412,31.432,24.79,36.09,22.29,37.9,25.2,751.4333333,26.33333333,4.0,40.0,4.4,17.20693832,17.20693832,90
24.79,31.7,22.71285714,31.48142857,24.0,33.2,24.29,30.16333333,24.2,38.30375,12.39666667,1.0,24.5,26.89,26.2,32.594,23.1,30.5,9.95,758.95,54.0,6.5,40.0,1.0,30.70775089,30.70775089,90
24.1,33.73,23.39,31.82333333,23.6,34.79,23.0,32.79,22.0,52.36666667,16.12666667,1.0,22.6,30.54,22.89,35.29,20.89,35.79,17.1,757.8333333,46.66666667,3.333333333,40.0,5.37,1.483632321,1.483632321,90
22.0,35.2,19.46333333,37.16333333,21.39,34.5,20.39,36.2,19.82333333,76.73333333,1.23,49.5,19.53333333,29.35666667,22.79,39.56,19.0,34.03,3.17,754.7666667,85.5,1.0,40.0,0.95,48.88099467,48.88099467,70
21.1,40.79,19.5,42.62666667,21.79,38.29,19.85666667,39.56,19.39,45.4,11.89,42.62333333,20.1,35.9,21.39,41.4,19.66666667,39.5,12.0,753.1166667,80.0,3.0,21.66666667,8.6,37.23921744,37.23921744,60
22.2,42.53,21.63333333,41.56666667,21.1,44.46333333,19.29,42.09,19.5,48.42944444,1.8,97.39333333,16.89,37.78,20.79,46.29611111,16.29,42.7,3.33,754.6166667,84.66666667,5.0,28.83333333,0.933,37.38561624,37.38561624,70
23.6,44.53,23.1,42.536,24.6,40.76,23.6,42.7,23.16,62.76,19.16,1.193333333,23.14,39.5,23.39,45.59,22.6,43.79,17.7,758.0666667,56.33333333,4.333333333,40.0,8.93,13.4939809,13.4939809,60
22.6,34.7,19.5,37.86333333,21.5,35.345,22.89,33.66333333,19.16666667,71.26333333,2.863333333,57.82666667,21.0,26.89,22.89,38.5,19.89,37.26,2.23,764.2,87.66666667,1.333333333,61.0,0.4,43.19549238,43.19549238,70
18.96333333,39.06,17.7,39.4,18.96333333,39.2,17.7,38.36333333,17.1,48.7,-5.591666667,84.53722222,17.13333333,32.9,19.46333333,45.46666667,16.35666667,41.66333333,-4.99,758.8888889,91.16666667,1.055555556,60.33333333,-6.17,1.943329256,1.943329256,40
21.35666667,36.09,19.56666667,37.16333333,21.63333333,35.03,21.39,36.12666667,19.1,41.12666667,9.36,30.13333333,19.29,32.33333333,21.26,37.1,19.29,36.0,8.33,760.0666667,71.66666667,2.0,36.33333333,3.47,24.36848349,24.36848349,560
22.5,42.36333333,21.7,41.0,24.76,36.93333333,22.39,39.74888889,20.6,47.53,16.46,11.35666667,21.39,35.25,22.5,41.10571429,20.85666667,44.16333333,13.5,748.0333333,68.0,8.0,36.0,7.67,23.6959095,23.6959095,60
21.96333333,42.45666667,19.6,43.62666667,22.79,39.46666667,21.5,39.9,21.0,64.09,7.466666667,36.56666667,20.89,35.09,23.29,36.47333333,20.5,37.65666667,8.55,751.6,72.0,7.833333333,40.0,3.67,39.63814226,39.63814226,30
20.29,42.9,19.79,41.09,20.89,41.7,19.1,43.06,19.1,63.57722222,1.2,89.76333333,20.04444444,41.22777778,22.28,51.01166667,18.89,45.4,1.9,748.6,98.0,3.0,62.0,1.6,40.87857719,40.87857719,40
20.29,42.79,19.39,43.09,20.5,45.09,17.6,47.0,17.6,55.66944444,6.53,99.9,16.29,43.52,17.90833333,49.79,16.5,51.09,7.23,764.9333333,95.66666667,3.0,63.0,6.53,0.068173988,0.068173988,40
18.6,43.29,17.7,44.09,19.5,42.76,17.39,43.59,16.89,51.2,1.26,97.46666667,17.57777778,38.79,17.68333333,45.08722222,16.6,43.29,3.2,765.1,84.0,5.0,40.0,0.7,42.48708759,42.48708759,40
20.7,39.66333333,18.5,40.96666667,21.1,40.59,20.06666667,38.83333333,18.6,61.245,-1.856,81.734,19.0,38.754,20.39,46.2,18.29,44.0,-0.7,760.3,99.0,1.0,41.0,-0.9,30.16152651,30.16152651,50
21.89,40.12666667,20.42666667,40.23,24.13333333,37.0,20.2,37.73,19.79,50.7,11.1,3.49,19.7,31.0,22.7,37.36333333,19.46333333,37.7,9.63,760.8666667,67.0,6.0,40.0,3.7,26.86006259,26.86006259,70
21.0,42.4,20.0,42.29,20.5,44.79,17.79,47.0,18.0,56.51,8.39,99.9,16.29,43.9,18.17777778,50.0,16.39,50.2,8.12,766.25,94.0,2.333333333,63.0,7.22,37.88461625,37.88461625,30
22.5,39.79,22.6,37.36333333,23.16666667,37.9,23.2,37.4,20.5,44.66,17.53,1.55,21.92142857,33.39714286,23.2,39.82666667,20.7,41.0,16.2,753.35,57.0,3.0,40.0,7.6,35.17292998,35.17292998,90
20.16666667,38.02666667,16.7,42.495,20.39,37.4,19.7,34.76,18.0,46.1,0.066666667,72.23,19.2,33.99,20.6,40.96333333,18.2,40.29666667,0.9,764.7,92.33333333,1.0,15.66666667,-0.267,16.27475187,16.27475187,330
19.79,46.03,19.2,44.9,19.7,44.7,18.89,46.73,17.6,55.93333333,9.5,97.12333333,18.1,46.00944444,17.745,49.9,17.2,49.26,9.67,757.3666667,88.33333333,9.333333333,51.0,7.77,20.73668928,20.73668928,60
23.36357143,51.16928571,25.1,44.11904762,26.00071429,44.67142857,23.83823529,46.76470588,22.57647059,50.91970588,23.29411765,1.0,23.2255102,43.69678571,23.32857143,50.41428571,23.01428571,46.99142857,19.4,755.6166667,64.83333333,7.0,40.0,12.6,44.59320396,44.59320396,250
21.39,38.82666667,23.2,33.0,22.39,35.2,20.89,35.3725,19.35666667,42.7,12.5,1.0,19.1,29.254,22.315,37.525,19.53333333,39.06,10.9,765.8333333,57.83333333,5.833333333,40.0,2.78,4.335150728,4.335150728,110
22.7,40.09,19.5,42.56666667,22.96333333,34.86,20.7,32.06,18.29,46.19333333,4.866666667,30.29333333,22.29,24.53333333,22.39,30.0,19.66666667,37.56,4.7,766.7666667,68.33333333,3.0,22.33333333,-0.7,40.34101974,40.34101974,100
20.76,45.0,19.82333333,45.65666667,21.5,42.2,21.26,45.86,20.85714286,86.93857143,11.39,88.036,18.1,43.76,20.66666667,52.4,18.29,47.425,10.9,756.5833333,91.33333333,8.166666667,60.0,9.53,36.44669134,36.44669134,90
24.7,47.29,22.83,49.536,26.7,43.4,24.945,45.4,24.0,57.2,14.8,57.736,24.5,42.79,26.03333333,52.2,24.02857143,47.05142857,14.6,748.8,94.66666667,2.0,36.33333333,13.7,43.00777988,43.00777988,50
20.7,36.4,17.5,39.96333333,21.7,34.96666667,19.6,33.7,19.0,46.0,2.29,54.19333333,19.65,29.945,22.0,40.4,19.39,40.0,2.73,750.1666667,91.33333333,5.333333333,51.33333333,1.47,19.65995732,19.65995732,40
21.0,35.09,19.39,35.2,21.1,34.09,20.39,33.5,19.0,39.9,6.3,40.14166667,19.745,28.39,22.7,37.275,19.2,32.7,7.1,753.7,64.33333333,4.333333333,40.0,0.7,16.73781452,16.73781452,110
24.85666667,33.13,28.0375,27.40625,24.89,36.4,23.79,35.7,21.7,55.63,25.5,1.0,23.0,31.958,24.5,38.7,22.23857143,39.76428571,22.8,752.3666667,34.0,4.166666667,40.0,6.2,19.80085952,19.80085952,80
22.16666667,42.0,20.39,44.06,23.29,39.29,22.0,40.0,20.7,45.59,12.618,39.9,21.1,36.7,21.68571429,42.04,20.56666667,39.96666667,10.3,751.65,85.83333333,3.0,38.0,7.98,2.072679147,2.072679147,90
21.29,38.29,18.6,41.79,22.79,38.29,19.89,38.9,19.79,47.43333333,8.3,46.32666667,21.29,38.5,23.0,44.0675,20.29,43.16333333,7.83,741.6,77.66666667,11.66666667,40.0,4.1,19.39053743,19.39053743,40
21.1,39.5,19.29,41.7,21.89,37.7,20.96333333,36.56,19.29,46.9,12.03333333,21.36666667,20.2,34.59,21.7,40.29,19.42666667,38.7,9.17,756.65,63.33333333,4.166666667,65.0,2.43,41.15253313,41.15253313,40
22.245,40.05,20.29,40.06666667,22.92666667,36.7,22.6,35.0,20.39,43.43333333,9.963333333,21.86333333,21.65714286,33.55714286,22.1,40.53,20.39,39.33333333,8.1,759.9,82.0,3.0,29.0,5.2,14.70781871,14.70781871,70
20.89,42.1175,19.03333333,44.73,21.6,39.09,19.7,41.2,19.29,46.0,12.76333333,54.0,20.0,37.3725,21.26,43.0,19.5,41.2,13.5,752.1333333,76.66666667,7.0,28.33333333,9.5,36.67317906,36.67317906,40
22.7,43.06666667,21.7,40.6,22.0,43.4,18.96333333,46.66333333,18.4,74.92666667,4.19,68.1,19.13333333,43.13333333,19.16666667,46.63333333,17.0,43.9,3.8,749.0,75.33333333,9.333333333,40.0,-0.233,2.70952147,2.70952147,100
21.79,34.53,20.0,35.03,21.2,35.0,20.0,33.69333333,19.26,38.2,4.0,44.66666667,22.0,24.96333333,22.79,31.53333333,18.39,39.9,4.2,770.3833333,53.5,2.833333333,40.0,-4.52,9.75744715,9.75744715,40
22.79,38.03,19.29,42.32666667,23.29,37.56,20.6,40.4,19.67777778,47.255,1.881111111,68.12055556,20.82333333,36.56444444,22.93888889,44.11055556,19.79,41.0,2.3,758.8,91.0,1.0,27.0,0.9,28.70839054,28.70839054,50
21.2,40.0,20.39,40.0,21.79,37.7,20.0,38.79,19.42666667,44.93333333,14.3,20.33333333,20.2,34.53,21.39,39.9,19.76,38.5,11.3,754.9,74.0,3.0,21.0,6.75,25.81913349,25.81913349,60
19.2,37.7,17.03333333,39.93333333,20.2,37.59,17.66666667,37.16333333,18.1,54.59,2.826666667,78.62333333,18.2,32.2,20.7,43.12666667,18.06666667,40.66333333,3.17,744.9666667,93.0,5.333333333,32.66666667,2.07,4.184906965,4.184906965,50
17.39,37.2,16.39,37.2,17.79,37.19,16.2,36.32666667,16.1,51.71,1.1,96.69,16.11666667,31.2,20.1,41.09,15.5,35.7,0.1,760.7,90.0,2.0,51.0,-1.3,10.25571176,10.25571176,90
26.03333333,41.7,26.13333333,38.56,28.36142857,35.52571429,25.525,41.51,25.2,70.29,21.82666667,1.0,25.79,36.59,25.7,44.36,24.37,39.9,21.9,748.35,46.66666667,9.5,30.83333333,9.83,26.80221188,26.80221188,560
19.76,36.9,18.0,38.43333333,20.06666667,36.02666667,18.5,36.5,18.29,47.9,7.4,49.72333333,18.73,30.22666667,22.2925,39.8975,18.29,37.56,6.7,742.75,57.5,1.0,34.0,-1.25,1.170291856,1.170291856,350
19.89,42.76,19.26,41.16333333,20.42666667,41.43333333,18.7,42.0,18.6,56.155,6.56,93.9,20.0,39.19388889,22.225,46.22666667,18.7,42.29,5.4,749.3333333,88.33333333,4.333333333,21.66666667,3.63,24.41948628,24.41948628,110
20.7,39.0,18.79,40.09,21.23,38.5,20.63333333,36.03,19.0,43.2,1.395,81.195,19.29,37.10571429,20.89,44.4,18.0,40.66333333,1.47,756.0,92.66666667,1.0,49.33333333,0.467,41.20694143,41.20694143,60
22.42666667,39.1,22.29,35.46,25.63333333,36.9,22.5,34.7,20.76,43.4,10.86,6.23,21.29,28.62857143,23.6,37.86,20.79,39.0,8.5,757.0,61.0,5.0,40.0,1.35,25.67292394,25.67292394,90
20.6,33.79,18.7,34.59,20.1,35.2,19.2,33.06333333,19.92666667,86.66666667,3.09,38.26666667,20.6,29.6,21.26,36.0,18.29,39.93333333,3.05,760.25,61.16666667,5.333333333,30.83333333,-3.77,43.90381904,43.90381904,100
21.39,39.76,18.6,44.59,22.89,37.12666667,20.03333333,40.06666667,19.46333333,53.3,8.83,72.96666667,20.7,39.36333333,22.1,45.26,19.79,41.79,8.68,756.4,88.33333333,6.833333333,24.83333333,6.85,49.40547014,49.40547014,210
19.85666667,46.09,19.23,44.4,19.79,44.86333333,18.89,46.09666667,17.1,55.0,6.19,87.62666667,17.2,41.5,18.1,48.59,17.0,45.29,5.95,734.3,91.5,5.5,40.0,4.65,3.089313523,3.089313523,70
22.4175,45.2225,21.79,43.26,22.5,45.26,20.29,47.9,18.7,56.08,9.1,89.4,18.6,43.23,21.0,52.84555556,18.7,49.06,9.1,757.8333333,86.33333333,5.666666667,40.0,6.93,16.775327,16.775327,20
20.73,45.69333333,19.13333333,42.23,20.6,41.23,19.56666667,38.2,17.79,49.335,3.9,91.63333333,19.22,36.96888889,21.17611111,42.83277778,18.0,39.73,3.33,738.0666667,88.66666667,3.0,64.66666667,1.67,23.47685753,23.47685753,90
22.0,40.52666667,20.42666667,41.59,22.2,38.2,20.39,36.93,20.56666667,69.76666667,7.69,47.25666667,20.26,36.12666667,22.6,40.7,19.2,37.29,7.27,756.4,85.33333333,2.666666667,20.66666667,4.87,15.46619771,15.46619771,100
19.29,44.09,18.6,43.76,19.89,44.79,16.6,46.43333333,16.705,51.66944444,9.13,82.66,16.82888889,42.5,18.61111111,53.7,16.39,48.7,9.1,756.7,82.0,11.0,40.0,6.2,9.827486123,9.827486123,30
24.2,44.7,21.76,46.79,25.92666667,42.42666667,23.76,42.7,23.29,52.33125,10.69,35.56666667,23.34714286,38.2,24.6,47.36333333,22.92666667,47.43333333,10.5,759.6333333,86.0,3.666666667,26.0,8.3,23.11794269,23.11794269,50
19.9175,44.475,19.6,43.7,19.7,43.79,16.66666667,45.79,16.67777778,51.24555556,9.0,83.82333333,16.79,41.9,18.15,50.565,16.2,46.03,9.0,762.2,82.0,10.0,40.0,6.1,29.45607619,29.45607619,90
20.89,36.7,18.29,39.66333333,21.2,36.0,19.6,34.4,18.29,44.79,7.23,43.56666667,19.29,30.1,21.66666667,40.12666667,19.5,37.9,5.7,762.7333333,77.33333333,3.333333333,50.0,1.93,16.34174185,16.34174185,650
20.32333333,40.9,19.76,34.46,19.82333333,36.03,20.79,33.76,17.89,43.59,8.83,27.76333333,20.86,28.5,23.85666667,38.32666667,18.73,39.5,8.65,767.15,62.0,3.0,43.0,1.65,19.57354364,19.57354364,130
20.06666667,38.46666667,18.69666667,39.32666667,19.89,37.96,21.16666667,37.29,18.1,45.23,4.51125,81.59,18.2,32.88777778,20.05,40.8425,18.34714286,41.38285714,3.77,746.0,90.66666667,5.666666667,26.33333333,2.33,0.175810896,0.175810896,70
23.0,42.16333333,20.7,44.595,24.82333333,38.23,21.5,41.4,21.29,53.12333333,9.2725,34.4425,21.89,33.93333333,23.79,37.4,20.79,38.9,10.3,752.9666667,73.33333333,3.333333333,40.0,5.63,36.73062272,36.73062272,70
19.23,37.4,18.2,37.29,19.1,40.06,16.66666667,38.2,16.89,46.275,-2.03,93.96666667,16.40222222,32.7,18.89,46.82055556,16.0,42.4,-0.867,764.1,87.0,3.0,62.0,-2.77,34.7895499,34.7895499,40
20.7,33.7,18.89,34.2,20.1,35.2,19.29,32.79,17.39,45.2,3.5,36.03,20.89,29.6,21.29,35.4,18.35666667,40.09,3.8,760.0,57.0,7.0,40.0,-4.1,2.635995892,2.635995892,60
22.0,39.09,19.29,42.76,22.89,39.0,20.79,39.5,20.0,48.79,6.56,63.96333333,20.53333333,34.5,23.39,45.7,20.29,42.03,6.1,754.3,97.66666667,1.0,63.66666667,5.73,43.01079543,43.01079543,50
26.1,41.82666667,26.46333333,38.0,28.956,37.978,25.6,41.79,24.35666667,45.53,23.63333333,1.0,25.89,36.96666667,25.37571429,43.89285714,24.5,42.65571429,23.1,748.0333333,45.0,7.0,40.0,10.5,20.28192298,20.28192298,450
21.1,43.52666667,20.29,40.0,22.32333333,44.42666667,18.92666667,43.62666667,17.1,53.2,3.833333333,96.39666667,17.42666667,37.93333333,18.1,44.7,17.15,47.145,4.4,748.1333333,87.0,6.0,40.0,2.43,49.68746131,49.68746131,50
20.2,36.9,18.06666667,39.4,22.42666667,34.03,19.5,34.7,18.6,40.5,9.2,30.3,18.92666667,30.66666667,20.7,37.43333333,18.6,35.79,7.1,754.7,80.0,6.0,40.0,3.9,12.51171711,12.51171711,60
20.2,41.02666667,18.56666667,40.43333333,20.2,40.66333333,19.6,37.9,18.29,59.5,-5.383333333,86.88333333,19.73,38.09,20.7,47.09,17.6,41.86333333,-4.6,760.2,87.33333333,2.666666667,22.0,-6.43,22.81706076,22.81706076,40
21.2,36.09,17.79,40.23,21.29,35.7,20.79,33.36333333,18.85666667,65.22666667,3.29,74.03,20.0,28.7,21.79,37.66333333,19.7,37.43333333,2.42,763.6,98.83333333,3.0,10.0,2.28,34.69155286,34.69155286,70
21.2,43.29,19.79,44.06,21.89,42.156,20.29,44.36333333,18.14285714,54.29,10.16,92.53,18.2,41.66333333,21.0,55.12666667,18.1,45.96666667,10.1,756.1333333,95.0,8.666666667,44.0,9.4,49.79704868,49.79704868,50
22.2,43.43333333,20.0,45.82666667,23.85666667,39.46666667,22.1,40.32666667,20.89,46.45714286,6.514,46.174,21.0,36.5,23.5,42.93333333,20.29,42.23,8.6,752.5,92.0,1.0,26.0,7.3,1.049721637,1.049721637,80
24.03333333,45.83,23.2,43.22333333,24.66666667,44.86333333,19.7,48.43333333,21.08333333,49.85722222,11.5,76.395,18.86222222,44.43333333,20.66666667,51.715,17.79,49.2225,11.0,760.0,82.0,9.0,40.0,8.03,41.46348273,41.46348273,150
21.21285714,37.03857143,20.0,36.82142857,20.29,37.7,21.79,34.9,17.945,44.79,6.95,63.3,20.26875,30.24375,21.49714286,36.76428571,18.6375,41.53375,7.7,748.6,70.0,4.0,40.0,2.5,48.93265995,48.93265995,100
22.1,46.76333333,20.06666667,47.12333333,22.89,40.13333333,21.2,39.96666667,21.0,64.93,8.63,35.06333333,20.89,34.36,23.54,40.656,20.7,38.96333333,9.45,751.3,74.0,7.5,40.0,5.0,25.82841855,25.82841855,140
21.2,39.59,19.6,40.93333333,22.0,37.5,20.6,39.4,20.29,44.19333333,9.39,47.86,20.29,33.86333333,24.6,39.53,20.06666667,38.62333333,8.23,753.9,79.33333333,5.666666667,32.0,4.8,46.12876137,46.12876137,100
25.5,50.33333333,25.36142857,47.29,26.29,45.96,25.79,46.92714286,24.0,53.93333333,16.58571429,38.53714286,25.18,44.98,26.7,49.46333333,24.1,49.0,19.5,745.9333333,60.33333333,3.666666667,40.0,11.7,16.88375507,16.88375507,100
23.25814286,51.49757143,25.1,44.23142857,25.97109524,44.89619048,23.81411765,46.88235294,22.53823529,50.90985294,23.14705882,1.0,23.16387755,43.82207143,23.27714286,50.52857143,23.00857143,47.03085714,19.2,755.7666667,65.33333333,6.833333333,40.0,12.5,38.91326733,38.91326733,310
21.89,42.43,20.29,42.96333333,22.7,38.66333333,21.39,40.9,20.5,45.7,11.47,42.515,20.89,35.86333333,23.365,43.145,20.76,39.7,11.1,751.3333333,79.0,7.333333333,40.0,7.53,29.59405317,29.59405317,110
22.29,44.0,21.85666667,43.09,22.7,41.43333333,21.29,44.93333333,19.79,49.2,16.66666667,25.93,21.39,40.76,24.29,47.16333333,20.29,44.7,17.3,749.3,64.66666667,2.0,40.0,10.5,2.818484581,2.818484581,80
21.79,46.09,20.89,45.93333333,23.13333333,46.29,20.025,49.1175,19.7,58.25777778,9.13,99.9,18.79,45.79,20.735,56.79333333,18.32333333,52.76,9.43,758.1666667,89.0,6.0,43.66666667,7.73,47.68196373,47.68196373,50
22.0,38.26,19.7,40.59,21.6,36.7,21.29,38.03857143,20.1,55.39,4.323333333,54.43333333,20.64,32.7,23.32333333,42.43,19.5,37.12666667,5.3,748.5666667,89.33333333,2.666666667,45.0,3.67,3.901245468,3.901245468,60
18.1,43.32666667,17.2,44.16333333,19.13333333,42.09,17.0,43.59,16.7,50.51,4.56,90.59333333,17.12777778,38.9,17.26,45.26,16.29,43.09,5.03,763.8333333,81.0,8.0,40.0,2.03,41.99280248,41.99280248,40
20.6,36.9475,19.7,34.13333333,19.89,35.92666667,20.89,34.16333333,17.89,43.53,9.19,26.42666667,21.32333333,28.16666667,24.42666667,37.96666667,18.79,39.32666667,8.8,767.0,57.0,3.0,22.0,0.6,16.11124688,16.11124688,110
20.5,36.2,17.86,39.46666667,21.32333333,34.62666667,20.5,35.29,19.1,44.89,4.923333333,54.09,19.5,31.92666667,21.39,37.76,19.03333333,37.19333333,3.42,751.0666667,92.66666667,4.0,37.33333333,2.37,40.26809095,40.26809095,80
17.89,44.4,17.1,44.7,19.0,42.09,16.79,44.62666667,16.61666667,50.2,8.6,82.69,17.0,39.98888889,17.07222222,46.63111111,16.26,44.2,8.3,762.95,83.33333333,10.83333333,40.0,5.57,49.6543626,49.6543626,50
21.7,33.42666667,19.98428571,32.32714286,20.84,35.995,21.2,35.66333333,18.1,46.12666667,1.79,97.22666667,21.276,32.94,21.77363636,39.06909091,18.39,39.32666667,3.1,765.2,59.0,2.0,40.0,-4.3,2.539296017,2.539296017,100
20.16666667,40.59,18.39,41.4,20.89,39.59,20.79,39.79,17.87888889,49.89944444,3.433333333,92.53,18.89,36.98222222,20.79,43.86944444,18.13333333,42.22333333,2.7,736.4,95.0,2.166666667,37.0,1.98,22.71293264,22.71293264,100
21.89,41.7,20.7,42.56,23.1,38.4,20.29,42.245,19.92666667,50.66333333,15.06333333,29.79,21.1,37.29,23.5,44.4,20.0,42.29,13.8,751.3166667,66.0,6.0,40.0,7.48,40.93640725,40.93640725,110
21.2,35.5,17.39,40.66333333,21.6,35.26666667,20.1,33.59,19.5,40.23,-0.6,55.2,20.7,27.6,22.0,39.36333333,19.42666667,38.53,-0.5,766.0,86.0,1.0,63.0,-2.6,20.5381371,20.5381371,40
25.29,48.9,23.89,49.09,26.42666667,44.76,25.29,45.9,24.1,51.2,14.56666667,49.9,24.96333333,43.29,26.79,51.49714286,24.1,47.79,14.7,745.5,88.33333333,1.0,24.0,12.8,18.73026645,18.73026645,60
20.29,40.43333333,18.46333333,41.7,21.23,40.76666667,18.6,40.96333333,17.89,51.71166667,2.626666667,92.03,19.2,39.19,21.09444444,46.55833333,18.2,45.53,2.4,735.4,97.0,1.0,38.0,2.0,34.07255624,34.07255624,60
21.0,40.02666667,18.16666667,44.49,22.35666667,38.66333333,20.39,38.5,19.73,47.7,5.296666667,59.52666667,21.1,37.96666667,21.29,41.29,20.6,43.7,4.57,754.2666667,97.33333333,1.833333333,61.0,4.2,38.13053961,38.13053961,50
19.0,39.09,17.7225,39.2675,18.89,39.2,17.745,38.29,17.1,48.79,-5.861111111,82.47611111,17.2,32.82666667,19.5,45.59,16.39,41.5,-4.97,758.8666667,91.5,1.166666667,59.0,-6.12,47.17124986,47.17124986,40
21.39,40.76,22.19666667,39.8,22.39,38.4,21.0,39.16333333,20.56,63.314,9.09,58.39,21.46333333,38.09,21.6,38.99714286,21.26,39.96333333,7.35,753.55,81.0,2.0,37.33333333,4.25,23.77709984,23.77709984,80
20.79,37.59,17.5,41.63333333,21.6,35.5,20.5,35.06,19.5,46.82666667,1.166666667,55.29,20.29,30.79,22.26,40.93,19.5,38.83333333,1.68,747.9166667,90.0,4.833333333,29.0,0.183,41.78098915,41.78098915,50
19.7,33.8175,17.9975,34.32,19.89,35.92857143,19.39,32.96333333,18.2,45.28285714,-1.833333333,83.62333333,18.39,28.03333333,20.2,35.82666667,17.5,34.63333333,-0.233,761.8666667,80.66666667,1.0,50.33333333,-3.23,30.93543376,30.93543376,100
19.5,37.1,16.63333333,40.53333333,19.79,36.06,19.0,34.26,17.5,44.76,6.433333333,40.59666667,18.0,30.42666667,19.1,37.7,17.7,37.96666667,6.32,744.3166667,59.0,9.166666667,40.0,-1.25,4.971261497,4.971261497,50
